,,,,,,,,,,,,,,,,,,,,,,,,,,,
Padaria Pão e Cia,"-35,41","-37,92",,,"-16,81",,"-10,55","-14,5",,"-46,25",,,,,,,,,,,,,,,,,
Padaria Pão e Cia,,"-23,05",,,,,"-13,2","-11,19",,"-48,75",,,,,,,,,,,,,,,,,
Padaria Pão e Cia,,,,,,,"-30,35","-12,4",,"-21,55",,,,,,,,,,,,,,,,,
Padaria Pão e Cia,,,,,,,"-31,32",,,"-46,23",,,,,,,,,,,,,,,,,
Padaria Pão e Cia,,,,,,,"-32,15",,,"-38,76",,,,,,,,,,,,,,,,,
Padaria Pão e Cia,,,,,,,,,,"-13,9",,,,,,,,,,,,,,,,,
Preço Bom,"-12,71",,"-8,93",,,"-3,23",,,-30,,,,,,,,,,,,,,,,,,
Preço Bom,,,"-80,07",,,,,,,,,,,,,,,,,,,,,,,,
Sacolão Crepaldi,,"-5,99",,,"-20,89",,-25,,,,,,,,,,,,,,,,,,,,
Sacolão Crepaldi,,"-272,75",,,,,"-29,9",,,,,,,,,,,,,,,,,,,,
Sacolão Verdurama,,,-20,,,,"-37,4",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farmácia:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drogavida,,"-24,85",-41,"-22,58",-29,"-34,78","-11,21",,,"-26,25","-17,88",,,,,,,,,,,,,,,,
Farmácia Unipreço,"-9,99",,"-8,75",-26,"-37,24","-68,56","-31,98",,,"-22,5","-42,26",,,,,,,,,,,,,,,,
Sabrina,,,"-19,17","-12,24","-83,6","-10,35","-41,29",,"-38,39","-9,9","-18,9",,,,,,,,,,,,,,,,
Sabrina,,,,-35,,"-84,67",,,"-7,08","-31,8","-128,35",,,,,,,,,,,,,,,,
Farmácia Nissei,,,,,,"-73,31",,,,,,,,,,,,,,,,,,,,,
Farmácia Capital,,,,,,"-79,96",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Combustível:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auto Posto Guaricana,,"-291,17","-63,25",-50,,"-250,32",,,,,,,,,,,,,,,,,,,,,
Posto,,,,,,,,,"-312,95",,-150,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delivery:,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Explosão,,,,,-17,,,,-36,,,,,,,,,,,,,,,,,,
Adega BL,,,,,-141,,,,,,,,,,,,,,,,,,,,,,
Adega BL,,,,,-143,,,,,,,,,,,,,,,,,,,,,,
Amamel,,,,,-120,,,,,,,,,,,,,,,,,,,,,,
Ana Claudia Daveis,,,,,-35,,,,,,,,,,,,,,,,,,,,,,
Ana Claudia Daveis,,,,,-3,,,,,,,,,,,,,,,,,,,,,,
Barteco,,,,-144,,,,,,,,,,,,,,,,,,,,,,,
Bom Lugar,,,"-4,86",,,,,,,,,,,,,,,,,,,,,,,,
Caucaia Point,,,,,,"-205,6",,,,,,,,,,,,,,,,,,,,,
Central Grill,,,"-70,45",,,,,,,,,,,,,,,,,,,,,,,,
Conveniência Guaricana,,,,,-12,,,,,,,,,,,,,,,,,,,,,,
CPV Bar e Restaurante,,,,,,-145,,,,,,,,,,,,,,,,,,,,,
Dale Churros,,,,-114,,,,,,,,,,,,,,,,,,,,,,,
Don Antonio,,,,,,,,,-75,,,,,,,,,,,,,,,,,,
Eden Carlos Rodrigues,-18,-36,-8,,"-28,6",,,,,-25,-25,,,,,,,,,,,,,,,,
Eden Carlos Rodrigues,-20,,"-9,6",,-6,,,,,,,,,,,,,,,,,,,,,,
Eden Carlos Rodrigues,,,,,-72,,,,,,,,,,,,,,,,,,,,,,
Festival Estação,"-42,01","-276,69","-48,54",,,"-109,59",,,,"-56,7",,,,,,,,,,,,,,,,,
Gilson Matuszewski,"-31,9",,,,,,,,,,,,,,,,,,,,,,,,,,
Giovani Luiz Machado,,,,,"-33,97",,,,,,,,,,,,,,,,,,,,,,
Grossi Comércio de Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ifood,"-4,95","-77,06",,,,,,,,,"-8,9",,,,,,,,,,,,,,,,
Ifood,,"-5,95","-5,95",,,,,,,,,,,,,,,,,,,,,,,,
Jr Rodrigues,,,,,,,,,,,"-17,97",,,,,,,,,,,,,,,,
Kidelicia,,,,,,,,,,-15,,,,,,,,,,,,,,,,,
Kulka,,,-20,,,,,,,,,,,,,,,,,,,,,,,,
Lambach ,-12,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampur Alimentos,,,,,,,,,,,"-57,53",,,,,,,,,,,,,,,,
Luzia de Fátima,,,,,,-3,,,,,,,,,,,,,,,,,,,,,
Madero Cwb,-263,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Aparecida,,,,,,,,,,-15,,,,,,,,,,,,,,,,,
MicheliCristina,,,,,,-23,"-29,99","-34,5",-25,"-32,5",-25,,,,,,,,,,,,,,,,
MicheliCristina,,,,,,,,"-25,5",,,-25,,,,,,,,,,,,,,,,
MicheliCristina,,,,,,,,"-31,5",,,,,,,,,,,,,,,,,,,
Mult Pizzas,,,,,,,,,,,-188,,,,,,,,,,,,,,,,
Neguinho Porções,,,,,-69,,,,,,,,,,,,,,,,,,,,,,
Panificadora Morette,,,"-9,5",,,,,,,,,,,,,,,,,,,,,,,,
Pizzaria da Nona,-78,,"-27,9",,,,,,,,,,,,,,,,,,,,,,,,
Pioneer Cleaning,,,,,-16,,,,,,,,,,,,,,,,,,,,,,
Posto Mônaco,"-7,99",,,,,,,,,,,,,,,,,,,,,,,,,,
Raffus,,,,,,,,,,"-45,5",,,,,,,,,,,,,,,,,
Raio do Sol,,,,,-20,,,,,,,,,,,,,,,,,,,,,,
Rappi,"-68,47","-25,22","-24,9","-24,9","-24,9",,,,,,,,,,,,,,,,,,,,,,
Rappi,"-2,5",,,,,,,,,,,,,,,,,,,,,,,,,,
Rappi,"-68,08",,,,,,,,,,,,,,,,,,,,,,,,,,
Reisushi,,,,,-94,,,,,,,,,,,,,,,,,,,,,,
Restaurante e Lanchonete,,-15,,,-96,-16,,,,,,,,,,,,,,,,,,,,,
Restaurante e Lanchonete,,,,,,-34,,,,,,,,,,,,,,,,,,,,,
Restaurante Pelanda,,,,,,"-38,47",,,,,,,,,,,,,,,,,,,,,
RJ,,"-1833,41",,,,,,,,,,,,,,,,,,,,,,,,,
Rotta400,,,"-178,1",,,,,,,,,,,,,,,,,,,,,,,,
Rotta400,,,"-164,46",,,,,,,,,,,,,,,,,,,,,,,,
SeverosBurguer,,,,,,-75,,,,,,,,,,,,,,,,,,,,,
SeverosBurguer,,,,,,-68,,,,,,,,,,,,,,,,,,,,,
TettieFoodTruck,,,,,-26,,,,,,,,,,,,,,,,,,,,,,
The Best Açaí,,,,,"-56,15",,,,,,,,,,,,,,,,,,,,,,
Trailergourmet,,,,,-13,,,,,,,,,,,,,,,,,,,,,,
Trailergourmet,,,,,-60,,,,,,,,,,,,,,,,,,,,,,
Trailergourmet,,,,,-3,,,,,,,,,,,,,,,,,,,,,,
Vila Verde,,,,,,,,,,,"-211,3",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outros:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acqua Vida Academia,,,,-210,,,,,,,,,,,,,,,,,,,,,,,
Advance,"-8,5",,-12,,-60,"-12,99",,"-69,48","-7,5",,"-19,5",,,,,,,,,,,,,,,,
Advance,,,-75,,,-30,,"-16,8",-30,,,,,,,,,,,,,,,,,,
Advance,,,"-170,11",,,"-16,78",,,,,,,,,,,,,,,,,,,,,
Advance,,,"-35,5",,,"-6,8",,,,,,,,,,,,,,,,,,,,,
Advance,,,"-46,48",,,,,,,,,,,,,,,,,,,,,,,,
Amazon Prime,"-39,9",,,,,,"-19,9","-19,9","-19,9","-19,9","-19,9",,,,,,,,,,,,,,,,
Amazon Prime,"-19,9","-19,9",,,,,"-27,9",-10,-10,-10,-10,,,,,,,,,,,,,,,,
Amazon Prime,"-27,9",,,,,,,,,"-27,9","-27,9",,,,,,,,,,,,,,,,
Angeloni,,"-42,8",,,,,,,,,,,,,,,,,,,,,,,,,
Apple,"-66,9","-66,9","-49,9","49,9","-99,9","-99,9","-99,9","-49,9","-66,9","-66,9","-66,9",,,,,,,,,,,,,,,,
Apple,,,"-49,9","-49,9","-49,9","-49,9","-49,9","-109,9","-109,9","-99,9","-99,9",,,,,,,,,,,,,,,,
Apple,,,"-49,9",,,"-129,9","129,9",,"-149,9",,,,,,,,,,,,,,,,,,
Apple,,,,,,,,,"-154,9",,,,,,,,,,,,,,,,,,
Campos,,,,,,"-27,45","-30,5",,,,,,,,,,,,,,,,,,,,
Campos,,,,,,-97,-10,,,,,,,,,,,,,,,,,,,,
Campos,,,,,,,"-9,5",,,,,,,,,,,,,,,,,,,,
Daiso,,,,,,"-16,98",,,,,,,,,,,,,,,,,,,,,
DCT Zona Azul,,,,,,,,,,,"-1,65",,,,,,,,,,,,,,,,
Ebanx Canva,"-34,9","-34,9",,,,,,,,,,,,,,,,,,,,,,,,,
Faz Curitiba,,,-3,,,-15,,,,,,,,,,,,,,,,,,,,,
Faz Curitiba,,,-6,,,,,,,,,,,,,,,,,,,,,,,,
Faz Curitiba,,,-6,,,,,,,,,,,,,,,,,,,,,,,,
Faz Curitiba,,,-3,,,,,,,,,,,,,,,,,,,,,,,,
Janaína Moreira,,,,,,,,,,,"-45,8",,,,,,,,,,,,,,,,
JR Park Estacionamento,,,-12,,,,,,,,,,,,,,,,,,,,,,,,
Lavanderia,-50,-20,,,,,,,,,,,,,,,,,,,,,,,,,
Lavanderia,-35,-10,,,,,,,,,,,,,,,,,,,,,,,,,
Lavanderia,-35,-36,,,,,,,,,,,,,,,,,,,,,,,,,
Lavanderia,-20,,,,,,,,,,,,,,,,,,,,,,,,,,
Leo Beauty ,,"-83,7",,,,,,,,,,,,,,,,,,,,,,,,,
Leo Beauty ,,"-69,9",,,,,,,,,,,,,,,,,,,,,,,,,
Limber Software,,,,,-57,,,,,,,,,,,,,,,,,,,,,,
Market4u,,,,,,,,,"-12,89",,,,,,,,,,,,,,,,,,
Market4u,,,,,,,,,"-19,56",,,,,,,,,,,,,,,,,,
Market4u,,,,,,,,,"-12,91",,,,,,,,,,,,,,,,,,
Mateus Paluch,,,-19,,,,,,,,,,,,,,,,,,,,,,,,
Mateus Paluch,,,-19,,,,,,,,,,,,,,,,,,,,,,,,
Mercado Livre,,,,,"-81,18",,,,,,,,,,,,,,,,,,,,,,
Mercado Livre,,,,,,"-21,77",,"-34,98",,,,,,,,,,,,,,,,,,,
Mercado Livre,,,,,,"-13,78",,,,,,,,,,,,,,,,,,,,,
Mercado Livre,,,,,,"-13,93",,,,,,,,,,,,,,,,,,,,,
Mercado Livre,,,,,,"-8,98",,,,,,,,,,,,,,,,,,,,,
Mercado Livre,,,,,,"-24,48",,,,,,,,,,,,,,,,,,,,,
Mercado Livre,,,,,,"-5,99",,,,,,,,,,,,,,,,,,,,,
Mercado Livre,,,,,,"-8,78",,,,,,,,,,,,,,,,,,,,,
Mercado Livre,,,,,,"-13,93",,,,,,,,,,,,,,,,,,,,,
Mercado Livre,,,,,,"-31,78",,,,,,,,,,,,,,,,,,,,,
Mercado Livre,,,,,,"-16,72",,,,,,,,,,,,,,,,,,,,,
Miau Miau,,,,,,-72,,,,,,,,,,,,,,,,,,,,,
Micheli Cristina,,,-18,-21,-24,,,,,,-25,,,,,,,,,,,,,,,,
Micheli Cristina,,,"-35,95",,-24,,,,,,-25,,,,,,,,,,,,,,,,
Micheli Cristina,,,-18,,,,,,,,,,,,,,,,,,,,,,,,
MP Empório,,,,"-136,27",,-50,,,,,,,,,,,,,,,,,,,,,
MP Mina,,"-52,5",,,"-50,5",,,,,,,,,,,,,,,,,,,,,,
MW Variedades,,"-33,9","-17,25",,"-31,5",,,,,,,,,,,,,,,,,,,,,,
Pag Barba Ebenézer,-74,-74,-74,-75,-74,,-75,,,-74,,,,,,,,,,,,,,,,,
Pag Barba Ebenézer,,,,,,,-74,,,,,,,,,,,,,,,,,,,,
Pag Libano Educacional,,,,,,,,"-109,9",,-105,,,,,,,,,,,,,,,,,
Paypal Google Youtube,,"-1,77",,,"-13,9","-13,9","-16,9","-16,9","-16,9","-16,9","-16,9",,,,,,,,,,,,,,,,
Paypal Hostinger,,,,,,,,,"-13,88","-31,77",,,,,,,,,,,,,,,,,
Paypal Proton,,,,,,,,,,-5,"-30,99",,,,,,,,,,,,,,,,
IOF Internacional,,,,,,,,,,"-1,11",,,,,,,,,,,,,,,,,
Pet Vet,,,,,,,-102,-75,-97,,,,,,,,,,,,,,,,,,
Ppro Microsoft,,"-59,5","-59,5",,,,,,,,,,,,,,,,,,,,,,,,
Produtos Globo,,,,"-27,9",,,,,,,,,,,,,,,,,,,,,,,
RC Comércio,"-80,97",,,,"-59,71",,,,,,,,,,,,,,,,,,,,,,
Reposição,,"-0,2",,,,,,,,324,,,,,,,,,,,,,,,,,
Sem Parar,"-165,94","-159,54","-221,04","-231,78","-214,41","-84,98","-383,48","-90,14","-103,04","-115,34","-421,95",,,,,,,,,,,,,,,,
Tecendo a Cidadania,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tecendo a Cidadania,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIM,,,,,,,,,-10,,,,,,,,,,,,,,,,,,
TIM,,,,,,,,,-10,,,,,,,,,,,,,,,,,,
Treapia da Beleza,,-180,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-21,93","-15,61",,,,"-16,19",,,"-18,21","-21,8",,,,,,,,,,,,,,,,,
Uber,"-21,94","-16,51",,,,"-20,95",,,"-15,97","-20,28",,,,,,,,,,,,,,,,,
Uber,"-12,25","-17,98",,,,"-14,47",,,"-24,25","-20,2",,,,,,,,,,,,,,,,,
Uber,"-27,92","-24,11",,,,"-29,47",,,"-26,29","-32,26",,,,,,,,,,,,,,,,,
Uber,"-26,98","-41,65",,,,,,,"-13,76","-19,01",,,,,,,,,,,,,,,,,
Uber,"-16,93","-48,11",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-36,54","-50,91",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-20,98","-64,03",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-36,4","-39,01",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-38,89","-26,68",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-2,88","-22,31",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-36,7","-17,43",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-35,93","-16,51",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-23,98","-25,88",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-12,96","-44,55",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-30,13","-26,99",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-33,09",-17,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-15,69","-11,96",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-26,56","-29,04",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-34,01","-31,1",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-32,77","-33,55",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-14,91","-25,83",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-22,24","-15,61",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-21,74","-16,51",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-23,35","-42,97",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-33,69","-38,17",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,-22,"-26,77",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-12,33","-24,41",,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-30,91",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-15,73",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-52,92",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-28,91",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-28,48",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-21,64",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-109,52",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-57,04",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-18,05",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-41,94",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-26,93",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-25,31",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-39,41",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-16,63",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-17,2",,,,,,,,,,,,,,,,,,,,,,,,,,
Uber,"-18,99",,,,,,,,,,,,,,,,,,,,,,,,,,
Universal BB,,,,,,,,,-77,,,,,,,,,,,,,,,,,,
VIP,,,,-80,,,,,,,-90,,,,,,,,,,,,,,,,
VIP,,,,,,,,,,,-90,,,,,,,,,,,,,,,,
VR Distribuidora ,"-20,5",,"-106,4",,,,,,,,,,,,,,,,,,,,,,,,
VR Distribuidora ,,,"-46,2",,,,,,,,,,,,,,,,,,,,,,,,
Wwwembarcai,,,,,,,,,,,,,,,,,,,,,,,,,,,
XV Acessórios,,"-59,9",,,,,,,,,,,,,,,,,,,,,,,,,
